coef,coef_p,driver,neighbour
-0.114460171366166,0.0015820368943185,KRAS,HAUS8
-0.0547360683325904,0.0346340111778001,KRAS,HCFC1
-0.192288745330151,0.0002100831916515,KRAS,HEMGN
0.210114261750115,0.0107980340335295,KRAS,HEPH
0.117727578039584,0.0012649043127879,KRAS,HIGD2A
0.163873616751493,1.66860426489658e-05,KRAS,HK1
0.611330388608475,2.79084791715436e-08,KRAS,HKDC1
-0.0629942219251139,0.0455502761482752,KRAS,HM13
0.238965287534467,2.29826189938931e-05,KRAS,HMGA1
0.0756464688763903,5.99940375571051e-05,KRAS,HNRNPC
0.031243765435659,0.0480724794645734,KRAS,HNRNPK
0.628479991953532,3.1064656455808396e-11,KRAS,HOXB5
-0.0776072836432596,0.0209010740125598,KRAS,HSD17B10
0.0956310458832335,0.0093287226710351,KRAS,HSD17B12
-0.182393657185345,0.0170868087821218,KRAS,HSD3B2
0.0674713893408087,0.0398987206579315,KRAS,HSPA5
0.086281927902785,0.0032399553279975,KRAS,IARS2
0.112905846345626,0.0002663343419682,KRAS,IBTK
-0.087716066506176,0.0261918378712175,KRAS,IFNGR1
-0.492584815004233,3.67578935444484e-07,KRAS,IL24
-0.531290178151774,1.25787497744989e-05,KRAS,INA
-0.150871675553007,0.0005058966489222,KRAS,INCENP
0.270286108941681,2.44228951461709e-09,KRAS,INF2
-0.0729113892851515,0.0223354574415862,KRAS,INTS1
-0.0528048958271021,0.0176073822454853,KRAS,INTS5
0.0984371019015324,0.0008885989082242,KRAS,INTS6
0.0597767364162879,0.0386564336499023,KRAS,INTS9
-0.144029505787307,8.907913559048311e-09,KRAS,IPO13
0.134648972022674,0.0006353850511544,KRAS,IQGAP1
-0.0769830218279871,0.0143061855029942,KRAS,IREB2
-0.0668805811071053,0.024501227070268,KRAS,ISCA2
-0.128347249730821,1.7160487720127901e-09,KRAS,ISY1
-0.0884288929804251,0.0011539706392929,KRAS,ITCH
0.380581201734383,2.87341872865193e-06,KRAS,ITGA2
-0.288644908899584,0.0004862777291299,KRAS,ITGA2B
0.335203535810292,9.21270705568369e-07,KRAS,ITGA3
0.49618987674297,3.33678768267213e-06,KRAS,ITGB6
-0.286301189781751,0.0003951834145084,KRAS,ITM2A
-0.221592845786385,0.0130708879348275,KRAS,JPH1
-0.0442994429921596,0.0401290477287907,KRAS,KAT5
-0.182079577807069,0.0049648011371735,KRAS,KCNH7
-0.240415861712649,0.0001147917483326,KRAS,KCTD12
0.10470187024402,0.0003192084066526,KRAS,KDM3B
0.156039100078734,3.48619517061672e-05,KRAS,KDM5B
0.196587664911986,0.0001577604632044,KRAS,KIAA0040
-0.149156243220018,0.024387663614645,KRAS,KIF23
-0.149017404238364,0.0280008461919182,KRAS,KIF2C
-0.179105935584638,0.0107791954778032,KRAS,KIF4A
0.291406885006807,0.0034201368444968,KRAS,KIT
0.133318531397801,0.0005768599145564,KRAS,KLF16
0.204064849251686,0.0475566708087174,KRAS,KLK14
-0.131879438866693,0.0027672147407144,KRAS,KPNA2
-0.151080145225189,2.38278004225897e-06,KRAS,KRIT1
0.473238531922969,9.007768725083039e-11,KRAS,KRT18
-0.139367564639462,0.0313514237760854,KRAS,KRT32
-0.130367787065668,2.20233115985784e-07,KRAS,KTI12
-0.193118642181519,7.48398387472815e-06,KRAS,LAGE3
0.283515416482506,2.75487142055069e-05,KRAS,LGALS3
0.212860152135024,5.27633217587184e-06,KRAS,LIMA1
0.0629639533948947,0.0166099695618726,KRAS,LIN7C
-0.124799303722152,0.0020390084206468,KRAS,LIPT2
-0.1819705732572,7.91664172307255e-07,KRAS,LLGL1
0.108677577674884,0.0392709874117302,KRAS,LLGL2
-0.0793924712588488,0.0491589298731509,KRAS,LMLN
0.36894173415617,2.12388797072894e-10,KRAS,LMO7
-0.143775491152343,0.0050860901576715,KRAS,LPCAT1
-0.267893721947814,1.85583170873788e-06,KRAS,LRRC37A3
0.072319492088737,0.0144991589206914,KRAS,LRRC59
0.295134683820917,1.1850077499849201e-14,KRAS,LRRC8A
-0.130942592995499,1.17739745419585e-07,KRAS,LSG1
-0.123599110698924,7.97541948729975e-05,KRAS,LSM10
-0.104500792488956,0.0007516316505356,KRAS,LSM5
0.180594111729444,0.0007535740281745,KRAS,LSR
-0.0988659308662414,0.0006897200100125,KRAS,LTV1
-0.0567445237849186,0.0104821381255783,KRAS,LUC7L2
0.135188415183343,0.0111381726862599,KRAS,MAGI1
-0.116915894894127,0.0001415617037618,KRAS,MAGOH
-0.0654138872965153,0.0424356315262954,KRAS,MAP4K5
-0.239937774211596,0.0003503023994004,KRAS,MAPK12
-0.0786358507399467,0.0015052946108972,KRAS,MAPK14
0.0984055611578125,0.000949203640074,KRAS,MAPK3
0.137392882420511,0.006745810180651,KRAS,MARCKSL1
-0.334440540962391,1.69549469587181e-05,KRAS,MARK1
0.163573804615899,0.0020812465063023,KRAS,MARVELD2
-0.310790654129045,0.0001951505868952,KRAS,MATN2
-0.047544892641215,0.0311673902123921,KRAS,MAX
-0.0852637209744634,0.0060270660220336,KRAS,MBNL1
0.153143648801778,1.96228722302445e-05,KRAS,MBOAT7
-0.0914382601018423,0.0083504465422989,KRAS,MBTPS2
-0.172081818849788,0.0027370456491989,KRAS,MCAM
-0.288517688574029,2.4102677432338403e-09,KRAS,MCM2
-0.0836637494929744,0.0149943102104743,KRAS,MCM3
-0.154567292869912,0.0026232320716624,KRAS,MCM4
-0.174044295199502,6.35295950482842e-06,KRAS,MCM5
-0.150097573375544,9.26840879847635e-05,KRAS,MCM6
0.11412349522252,7.18711883899571e-05,KRAS,MCPH1
0.454181255388674,3.50576520986105e-06,KRAS,MDFI
-0.0642075846212442,0.0437985368665206,KRAS,MED14
0.103075214522929,0.0009026436672032,KRAS,MED21
-0.0663427710181904,0.0185979111719027,KRAS,MED22
-0.2130366007542,1.09437974253782e-09,KRAS,MED30
-0.0552199045742973,0.0191322850259676,KRAS,MED6
0.106519186767579,3.74657237594372e-05,KRAS,MED7
-0.0889402084718917,0.0002252776937529,KRAS,MED8
-0.0868561631039437,0.0009923876058134,KRAS,MEPCE
-0.0721896975487476,0.0329206324951211,KRAS,METTL14
-0.0889541144847726,0.0021922579824742,KRAS,METTL3
-0.129211466984722,2.59661854894707e-05,KRAS,MFN1
-0.142481673897754,1.65192510750408e-07,KRAS,MFN2
-0.15019082375257,0.0002718507357074,KRAS,MICAL3
-0.209322027184237,0.0009941268415208,KRAS,MID1
0.11383367529303,0.0072010213852451,KRAS,MIPEP
-0.113379064290522,0.0003612084354594,KRAS,MMGT1
0.0468631707755973,0.0455053040077903,KRAS,MMS19
-0.235141017473617,2.29355824048852e-17,KRAS,MOCS3
-0.0498792003153133,0.0399355742170529,KRAS,MORC2
-0.156864639655219,0.0102373549367987,KRAS,MPDZ
-0.349539247886699,4.25990074382814e-11,KRAS,MPP1
0.0826302619927271,0.0080627916463496,KRAS,MRPL17
0.0467280913744359,0.0361868379343865,KRAS,MRPL30
-0.0837373070393363,0.0146100275836642,KRAS,MRPL4
0.0634328698378617,0.019842298828854,KRAS,MRPL42
-0.129487004087076,3.76807616325057e-07,KRAS,MRPL49
0.0704976665400884,0.0292139721384708,KRAS,MRPS18A
0.103640513158621,0.0009385601409798,KRAS,MRPS2
0.0677910797540457,0.0386879845194501,KRAS,MRPS25
-0.0720172512807627,0.0210493898993798,KRAS,MRTO4
-0.213669490710945,3.57673002285232e-05,KRAS,MTBP
-0.134177297601095,0.0004906261488508,KRAS,MTM1
-0.0994166234604551,0.0009066816502912,KRAS,MTMR1
-0.0817335533954308,0.0077194785138836,KRAS,MTOR
0.0527174889856526,0.0416429618787128,KRAS,MTX2
0.112636069588741,0.014257220510927,KRAS,MVD
-0.100507495825902,0.0039469651832246,KRAS,MYBBP1A
-0.246145745116495,2.81549677602732e-05,KRAS,MYH10
-0.113347794324667,0.0122931032605977,KRAS,MYLIP
-0.106519491895619,0.0373574859249281,KRAS,MYO1B
0.142305021997495,0.0016599575022279,KRAS,MYO1E
-0.135200862848729,9.39375759800145e-06,KRAS,NAA20
0.111317251352722,0.0019702051614828,KRAS,NAB1
0.223080002912742,0.0040841926155388,KRAS,NAT1
-0.116380999931363,0.0003811268986856,KRAS,NBN
-0.135009039888338,0.0376014728433123,KRAS,NBPF14
-0.37169785308519,0.0009078826378106,KRAS,NCAM1
-0.134902433008689,0.0035170775168777,KRAS,NCAPD3
-0.153443152694456,0.0005068741329273,KRAS,NCAPG2
0.0758617813710368,0.0284257383572263,KRAS,NDOR1
-0.132548776178342,7.7107319052763e-06,KRAS,NDRG3
0.124350588127549,6.90107398045971e-05,KRAS,NDUFA9
-0.130201386975658,0.000577535554524,KRAS,NEK1
-0.191555883525068,0.0139906557768219,KRAS,NEXN
-0.107291972865872,0.0007701948387684,KRAS,NF2
-0.162376683014048,3.0063390839383204e-09,KRAS,NFS1
-0.0656256567153632,0.0113987353710083,KRAS,NFYB
-0.373598252830982,4.63849573700575e-05,KRAS,NGB
-0.0629870874055778,0.0397649225015724,KRAS,NIPBL
-0.350669078950293,0.0002513291889735,KRAS,NLGN1
-0.0788887602797816,0.031020141468957,KRAS,NMBR
-0.0696872137561307,0.0305435958909948,KRAS,NMNAT1
-0.05505176811735,0.0063658669848392,KRAS,NMT1
0.086521308620075,0.0040837987232365,KRAS,NOB1
-0.0589622595392327,0.0396613249644956,KRAS,NOC3L
0.304282004037977,0.0015628045516862,KRAS,NOG
-0.135523595468575,4.99724332451105e-05,KRAS,NOL9
0.0956304344549054,0.0052332802824075,KRAS,NOP2
0.0689186148541824,0.0137957997228702,KRAS,NOP58
-0.0979383468726156,0.0378098394551545,KRAS,NOTCH2
-0.0985021051618652,2.34327002647205e-05,KRAS,NPLOC4
-0.0699378573622179,0.04821922026432,KRAS,NR2C2AP
-0.405497091633196,0.0001663964114668,KRAS,NRXN3
0.0692160042267084,0.0228673171601656,KRAS,NSA2
-0.0987414241263571,3.85900699649736e-05,KRAS,NSFL1C
-0.0828199787628176,0.0085184412491494,KRAS,NSMCE2
-0.0677617821061313,0.0162197760456268,KRAS,NSMCE4A
-0.302763668341423,0.0025813369589871,KRAS,NTRK3
0.0700999340007566,0.0052088837166019,KRAS,NUMB
-0.102180006977253,0.0256048317200325,KRAS,NUMBL
-0.142533347185214,6.87581493285922e-06,KRAS,NUP160
-0.146908926546756,5.08425274915929e-06,KRAS,NUP205
-0.0781462413411692,0.0018566511800607,KRAS,NUP54
-0.118802465585767,4.96522734545513e-06,KRAS,NUP85
-0.0677214855710416,0.0204012708858533,KRAS,NUP93
-0.0644227550745331,0.0088806779665085,KRAS,NXF1
0.160415794121264,0.0273555087313849,KRAS,OAS1
0.0791190303382436,0.0045862682370068,KRAS,OLA1
-0.0736317085610429,0.0098370326388131,KRAS,OPA1
-0.184163870921009,4.08349433807416e-07,KRAS,OSBPL11
-0.428174609009951,1.59141268187026e-06,KRAS,OSBPL6
0.069584283147609,0.0149220585542501,KRAS,OSTC
-0.139558728144521,0.0460724112760131,KRAS,OXCT2
-0.192569513183336,0.015952972403352,KRAS,P2RY6
-0.128662674640931,0.0264809603722647,KRAS,PAG1
-0.299508427505226,0.0002260651370329,KRAS,PALM
-0.149633082894686,2.74487641651527e-07,KRAS,PARS2
-0.0807605631056074,0.0154707720683949,KRAS,PCNT
0.0930819886562701,0.0001188350306251,KRAS,PDCD6IP
-0.0871174459545318,5.12976949979498e-05,KRAS,PDCD7
-0.122961425585622,0.0042242240252278,KRAS,PDE4DIP
-0.0580722901074757,0.0273295978061431,KRAS,PDE6D
-0.225017160169559,0.0175380219132915,KRAS,PDLIM4
-0.19906820834425,6.40351453900853e-10,KRAS,PDRG1
-0.351809741043044,0.0004363669107563,KRAS,PDZK1
-0.288618009305384,7.75369014895968e-13,KRAS,PELI3
-0.0838293858904482,0.00670130505553,KRAS,PES1
0.097531045731597,1.48249504558334e-05,KRAS,PFDN1
0.153832519095804,3.2146329173244e-05,KRAS,PFDN2
0.0693687113608653,0.0471754824133104,KRAS,PFDN5
0.261681051696266,1.24355050362971e-05,KRAS,PFKP
-0.251408589200884,0.003662133315395,KRAS,PGA5
0.55499921739466,0.0003454361003107,KRAS,PGC
0.0578777171544436,0.0246726530561568,KRAS,PGGT1B
-0.122355180138686,0.0008636630376139,KRAS,PGRMC1
-0.08192839884238,0.0024434759381372,KRAS,PHF5A
-0.126451715318865,0.0002090686253683,KRAS,PI4KA
-0.173345189840634,5.89617167790301e-09,KRAS,PIGU
-0.151027205045476,0.0045299528710867,KRAS,PIK3R1
-0.0945130966191795,0.0021717033995106,KRAS,PIK3R2
-0.0856498602919909,0.0033949065902846,KRAS,PIK3R4
0.168617412672472,0.0278439325855857,KRAS,PITPNM3
-0.602701023057097,6.93908732121991e-10,KRAS,PKLR
0.258673977473303,0.0029900165333943,KRAS,PKP2
0.196204859004011,0.0376474018678023,KRAS,PKP3
0.113019659335388,0.0005465363157251,KRAS,PKP4
0.190513568664287,1.23352764663273e-08,KRAS,PLCB3
-0.131443316213368,0.0009761878077495,KRAS,PLD3
0.344625236998914,7.05091417703862e-06,KRAS,PLEK2
0.104287230814868,0.0053185328553596,KRAS,PLEKHA1
0.179819942189614,0.0001218075301949,KRAS,PLEKHA5
0.220062302248715,0.0076716482086415,KRAS,PLEKHA6
0.139190171899887,0.019045080030822,KRAS,PLEKHA7
-0.173360990371828,0.0015560335201612,KRAS,PLEKHO1
-0.105118025233882,0.0383497626138754,KRAS,PLK4
0.260791814022382,0.0005812351060712,KRAS,PLLP
0.136218861929276,0.017068441512122,KRAS,PLP2
-0.146190394813698,0.0038451265768546,KRAS,PLSCR1
0.122907438382082,0.0329096610220007,KRAS,PODXL
-0.145549015824348,1.45613569504313e-05,KRAS,POLA1
-0.138761755355702,2.10357037888348e-05,KRAS,POLA2
-0.125513266876142,0.0295922987397828,KRAS,POLE2
-0.0663130424173961,0.0288605678368618,KRAS,POLR1B
0.0716032205898361,0.0308653700208908,KRAS,POLR2A
-0.0586349288760377,0.0167714913170477,KRAS,POLR2C
-0.111347017773443,5.9992963252252e-05,KRAS,POLR2G
-0.0729694346399582,0.0151204157067759,KRAS,POLR3B
-0.0524814939915897,0.0331331254234324,KRAS,POLR3C
-0.119058831973773,2.01452155122362e-06,KRAS,POLR3F
-0.0645316306656963,0.0310869574644461,KRAS,POLR3H
0.0915613422227513,0.0397129180405351,KRAS,PON2
-0.154800186822987,2.16935963071126e-07,KRAS,POT1
0.181426318843869,9.81017592415251e-08,KRAS,PPA1
-0.103048569938539,0.0092095189748769,KRAS,PPAN
0.0948306459810712,0.039071482669056,KRAS,PPFIBP1
-0.0661790730459535,0.0199529276603752,KRAS,PPIE
-0.073378590180682,0.0032766463297472,KRAS,PPIL2
-0.0465330329318981,0.0423054271166244,KRAS,PPP1CC
0.0744933115675289,0.0008435641153114,KRAS,PPP1R11
0.0850806667001687,0.0070212793907195,KRAS,PPP1R15B
-0.0673943803294081,0.0004504832984248,KRAS,PPP1R8
0.350439781095447,0.0001848738885489,KRAS,PPP1R9A
0.0621045399237407,0.0024110008016621,KRAS,PPP2CA
0.102158131665822,0.0006348955968936,KRAS,PPP2CB
0.0689416574249276,0.0141516764909091,KRAS,PPRC1
-0.205918878301521,4.58389371314702e-06,KRAS,PRIM1
-0.248868983064474,0.0053975877483843,KRAS,PRKCB
0.0681327517905997,0.0273779983409403,KRAS,PRMT1
-0.0468847741755235,0.0396621660723638,KRAS,PRPF19
-0.089920555984092,0.0001511106487471,KRAS,PRPF38A
-0.0571512902342326,0.0268101767838251,KRAS,PRPF4
-0.0897675584848976,0.0015540682838362,KRAS,PRPF6
-0.0858431668918805,0.0020138518822456,KRAS,PRPF8
-0.454206962740369,1.14607563072696e-06,KRAS,PRRT4
0.0517046321495293,0.0288211402676151,KRAS,PSKH2
-0.0970800453674619,0.0002279701401509,KRAS,PSMA2
-0.123583195133837,6.35005740230249e-05,KRAS,PSMA7
-0.102863331893753,7.94290186410656e-05,KRAS,PSMB2
-0.111686677775728,1.79695913445942e-06,KRAS,PSMC2
0.0668812850161253,0.0039889410153748,KRAS,PSMD1
-0.100130851656996,0.0004482061230416,KRAS,PSMD11
-0.0787068791815134,0.0034315739862529,KRAS,PSMD12
-0.123471926415079,1.06041851371451e-05,KRAS,PSMD2
-0.146839164079939,1.25161737961844e-05,KRAS,PSMD3
0.0714595542844578,0.0055464969742896,KRAS,PSMG2
-0.188150737571456,1.44063085750695e-08,KRAS,PTPN1
0.212108298699883,0.0003918140576896,KRAS,PTPN14
0.0647632568732066,0.008622973566673,KRAS,PTPN23
0.0974742480162968,0.0304889731888066,KRAS,PTPRJ
0.138815012913287,1.42667869345001e-06,KRAS,PTTG1IP
-0.0690897321252795,0.028583065515156,KRAS,PUF60
-0.0668572209478947,0.0174200166453763,KRAS,PWP2
0.200701514281854,1.7854742377209302e-09,KRAS,PYROXD1
-0.0945454416836611,0.0017526803260732,KRAS,QRSL1
0.0832990788590803,0.0003313984905916,KRAS,RAB14
-0.103643172048034,0.0322758801785037,KRAS,RAB23
-0.0437367918904476,0.0392677307233475,KRAS,RAB7A
-0.146762020812764,1.46756695260084e-08,KRAS,RAD1
-0.121720861012728,0.0334886907930781,KRAS,RAD51AP1
-0.175512986874609,1.26162621631119e-08,KRAS,RAD51C
-0.152786827893692,8.86422497695641e-09,KRAS,RAE1
0.100065877223386,0.0007711224468659,KRAS,RALB
0.0926748578587494,0.005398346152573,KRAS,RALBP1
0.143056283029954,0.0175091187399767,KRAS,RALGPS2
-0.125105812321339,0.0001240399718156,KRAS,RANBP1
-0.103385785416734,0.0004495808077868,KRAS,RAP1A
0.0591039172159293,0.0403819580872198,KRAS,RAP1B
0.0909017123246248,0.0029477387283449,KRAS,RAP1GDS1
0.108574045775145,0.0039998181709491,KRAS,RAPGEF2
0.242077710392092,3.21644880892263e-08,KRAS,RAPH1
0.183011881725125,5.38382701684299e-06,KRAS,RASA1
-0.308817078998798,1.65818960640273e-08,KRAS,RASA4
0.696210058946276,6.34438774139318e-10,KRAS,RASAL1
-0.17387006466538,0.0136482865326313,KRAS,RASAL3
-0.282127897958523,0.0068245461384284,KRAS,RASGEF1A
-0.345832784095035,0.0021876338988854,KRAS,RASGRF1
-0.258056418784472,0.0019187634562524,KRAS,RASGRP1
-0.214840530324661,0.0061899397149889,KRAS,RASGRP2
-0.128369731987188,0.0186662776681773,KRAS,RASGRP3
-0.179016076840507,0.0076238474033276,KRAS,RASGRP4
-0.212889406648493,0.0007729851353032,KRAS,RASSF2
0.262501319915349,4.21698630643557e-06,KRAS,RBPMS
-0.318410258657073,0.0196898134016228,KRAS,RELN
-0.245767884249851,4.79015466592137e-10,KRAS,RFC4
-0.10866627799023,0.0007817610817933,KRAS,RFC5
-0.0850758840860917,0.0412802275377995,KRAS,RFESD
0.17769816746385,3.01249941902536e-06,KRAS,RFK
-0.235467564864168,9.11861748992525e-06,KRAS,RGL1
0.325816760194056,0.0015094950009764,KRAS,RGL3
0.298436453251884,0.0001335735036347,KRAS,RHBDL2
-0.0671334034018985,0.0207080170443404,KRAS,RHEB
0.20231652445424,0.0019148513575643,KRAS,RHPN2
0.158963338110796,0.0166200545853767,KRAS,RIN1
-0.117323454398714,0.0004623251201225,KRAS,RLF
-0.112050292953375,3.64430878791471e-06,KRAS,RNF185
-0.078126697762979,0.0005215848679581,KRAS,RNF40
-0.230905008042214,2.47378208163133e-08,KRAS,RNFT1
-0.0839049186756081,0.0037845222400176,KRAS,RNGTT
-0.139958400858489,6.4947725835796e-08,KRAS,RPA1
-0.136565388928121,2.85258098966597e-07,KRAS,RPA2
-0.165593438504573,2.63968941984982e-06,KRAS,RPA3
-0.0686858337409034,0.010634684490861,KRAS,RPAP2
0.0690958911283219,0.0119317543623142,KRAS,RPE
-0.0668204413182431,0.0252164763199689,KRAS,RPIA
0.115244503918984,0.0005883710814023,KRAS,RPL10A
0.220070119152045,9.1433300832723e-08,KRAS,RPL12
0.151599680716185,0.0001038497093687,KRAS,RPL14
0.197151190776428,0.0005268986079012,KRAS,RPL22L1
0.0788604269547963,0.0335812597816879,KRAS,RPL23A
0.103422301629772,0.0244459176536275,KRAS,RPL28
0.160187260771403,3.74008312026027e-05,KRAS,RPL31
0.151047449986416,0.0003249588698148,KRAS,RPL34
0.110384566868567,0.0144957706720713,KRAS,RPL35
0.139663264893564,0.0006920735156411,KRAS,RPL37A
0.102395077224072,0.0073928920084141,KRAS,RPLP0
-0.192211712232892,7.638031313154989e-12,KRAS,RPRD1B
0.112967360086137,0.0026355228525251,KRAS,RPS11
0.145160971878679,0.000146914870121,KRAS,RPS14
0.0943323801250407,0.0236973208622055,KRAS,RPS18
0.141097422077719,0.0006872943512581,KRAS,RPS2
0.126823824776837,0.0003330400017721,KRAS,RPS23
0.164937861198616,3.77498601314182e-05,KRAS,RPS24
0.0897540949878969,0.0145208782966044,KRAS,RPS4X
-0.30425439432719,3.79301935401444e-07,KRAS,RPS6KA5
-0.0765955356500907,0.0053478298637372,KRAS,RPS6KB1
0.110817339847793,0.0052423864066362,KRAS,RPS9
0.103718077163911,0.0095582002765688,KRAS,RPSA
-0.270949493125796,4.8574788135474e-07,KRAS,RRAGC
-0.346131934567126,8.30926009106005e-08,KRAS,RRAGD
-0.16878261070401,0.0005268042846274,KRAS,RRAS2
0.0761468130604983,0.0191167868533357,KRAS,RRP12
-0.0673222818608638,0.021613597953476,KRAS,RSBN1
0.098332444652676,0.0005269632630241,KRAS,RSL24D1
-0.119223019149693,0.0016733793099977,KRAS,RXRA
0.071997249514569,0.0076865572042471,KRAS,SAP18
0.0451064767069561,0.0295029441308624,KRAS,SAR1A
-0.163695866548209,1.8320902412744e-05,KRAS,SASS6
0.0836425982888333,0.0093026448754326,KRAS,SCAMP1
-0.14350495377419,0.0129220362303392,KRAS,SEC14L3
0.0979288985095284,0.0021596445919616,KRAS,SEC61B
-0.260231344553295,0.0012815121320982,KRAS,SEMA6A
-0.405458014368343,1.74846682563118e-06,KRAS,SEMA6D
-0.0941751721811889,0.0089103973238794,KRAS,SEPHS2
-0.064611289794658,0.0071708371763867,KRAS,SETD1A
-0.0871555089049433,0.0002624092369898,KRAS,SF3A1
-0.112750636574169,3.0117070278104e-07,KRAS,SF3A3
-0.0658966102934013,0.0006286875223112,KRAS,SF3B2
-0.0697308670730295,0.0008400924454761,KRAS,SFPQ
0.104915406310212,0.0005584509838134,KRAS,SFT2D1
-0.0733122784340215,0.0265693537097804,KRAS,SH2B1
-0.147578097542335,0.0136016346151624,KRAS,SH2B2
0.409957528536639,9.41588936570405e-12,KRAS,SH2D3A
0.429397827926615,3.5787963282093094e-11,KRAS,SH2D4A
0.134050428479322,0.0072980796012538,KRAS,SH3PXD2B
0.335975652237201,1.0984419577221501e-15,KRAS,SHB
0.148555053049664,5.12767140571963e-06,KRAS,SHC1
0.0590248111461435,0.0268962685088259,KRAS,SHOC2
0.225128915994006,1.37093813699687e-05,KRAS,SIGIRR
-0.341984403746163,5.0324166293765605e-09,KRAS,SIRPA
-0.088861819173375,0.0085419466010902,KRAS,SKA2
0.0859118746511664,0.0006312143460945,KRAS,SKP1
-0.241359055726948,0.0031001830760842,KRAS,SLAMF8
0.37485092536948,1.67265671801381e-09,KRAS,SLC12A2
-0.331991690894757,0.0006297206523454,KRAS,SLC17A7
-0.334904074308789,5.281266259901e-05,KRAS,SLC1A3
-0.214490212585535,2.6267683921312e-05,KRAS,SLC1A4
0.241466120942329,2.0469446334325e-09,KRAS,SLC20A1
-0.098397974280913,0.0263460988582904,KRAS,SLC20A2
-0.111324083389425,0.0095677625774931,KRAS,SLC22A5
-0.174432598115601,4.86624118267897e-05,KRAS,SLC23A2
-0.22006900962124,5.17202680676788e-09,KRAS,SLC25A19
0.0928951821754489,0.0417390549589321,KRAS,SLC26A6
-0.112741720770423,0.017798449707137,KRAS,SLC29A1
0.124442658428939,0.0084407623804148,KRAS,SLC30A1
-0.188013783928019,0.0051234819207277,KRAS,SLC30A4
0.09267090023031,0.0405168921293907,KRAS,SLC39A10
-0.558389062138426,3.81990133041766e-05,KRAS,SLC6A15
-0.208032791903791,0.001336018271959,KRAS,SLC6A9
0.566426374862026,3.99057657952419e-09,KRAS,SLC7A11
0.117622228124953,0.0019643263236222,KRAS,SLC9A1
-0.237942080527528,0.0007399903768432,KRAS,SLCO2B1
0.519701954214051,6.55650557780989e-08,KRAS,SLCO4A1
0.0522641841729796,0.0199875129149249,KRAS,SLU7
-0.146633319379935,9.84730458650062e-06,KRAS,SMC1A
-0.104537368252103,0.0116518690366161,KRAS,SMC2
-0.144019930750605,0.0009245902064725,KRAS,SMC4
-0.118324410101916,0.0002415147889518,KRAS,SMC6
0.143443660814369,5.07989344357326e-08,KRAS,SNAP23
-0.276063475063647,0.0170439486287577,KRAS,SNAP25
-0.0531640252083714,0.0183179575916998,KRAS,SNAP29
0.165330384480887,4.56013256676198e-07,KRAS,SNAPC3
-0.0719583235198334,0.0063101807980604,KRAS,SNRNP200
0.100044668687195,0.0018082938832934,KRAS,SNRNP35
-0.186655072938646,8.171467599203189e-12,KRAS,SNRNP40
0.064282663113739,0.0432113219639601,KRAS,SNRPD1
0.100149613967722,0.0034411152753346,KRAS,SNRPE
0.33693347365778,8.90381653800448e-08,KRAS,SNTB1
-0.0573634185809229,0.027282618082316,KRAS,SNUPN
-0.0482412031033824,0.0156296498754337,KRAS,SNW1
-0.0930709180658973,0.0005358689277377,KRAS,SNX2
-0.068235648958481,0.0084575668929306,KRAS,SNX5
-0.1593401835981,0.0006238472672474,KRAS,SOAT1
-0.116006600712255,0.0002840355781854,KRAS,SOS2
0.116702579699099,0.0409483582068583,KRAS,SOX4
-0.19117693305406,0.0081626270193761,KRAS,SPC24
0.0833394599765635,0.0033239056416319,KRAS,SPCS3
0.241918114049692,0.0005415872678265,KRAS,SPNS2
0.29993239108273,1.98139318362787e-11,KRAS,SPRED1
0.178055947610259,0.0021767160875602,KRAS,SPRED3
0.424798208277891,1.9408029342569698e-12,KRAS,SPRY2
0.587109131112917,1.3427710009517201e-19,KRAS,SPRY4
-0.171991838452804,0.0069219374400509,KRAS,SPTA1
0.13079281622902,0.0011250874931033,KRAS,SPTBN1
0.199935363582884,0.0193832449984973,KRAS,SPTBN5
0.0598274115364872,0.0172762478812009,KRAS,SRP14
0.0569689764601946,0.0183038508381942,KRAS,SRP19
-0.0475208179702395,0.0264211904528583,KRAS,SRP68
0.109098450054803,3.21604097376121e-05,KRAS,SRP9
0.0700867845938033,0.029671119981667,KRAS,SRPK1
-0.0962582825770934,0.0028913701534424,KRAS,SRPK2
0.0852451303318342,0.0089885928595753,KRAS,SRRM2
-0.116608312492658,2.25281711208653e-07,KRAS,STARD7
-0.144901406857309,0.0488006640550131,KRAS,STMN3
-0.21938022287335,1.98341666196257e-05,KRAS,STOM
0.114806920615391,0.000107097490879,KRAS,STX18
-0.0605318739261158,0.0098418324052392,KRAS,STX5
0.0714097134737063,0.0053193122859085,KRAS,STX6
0.0822007106827089,0.00068861255949,KRAS,SUDS3
-0.0549296453756886,0.0269635055657089,KRAS,SUPT4H1
-0.0515906045361448,0.0237607051192428,KRAS,SUPT6H
-0.0693619736831424,0.0445696496581979,KRAS,SUV39H2
0.0630807668241846,0.0197892469033361,KRAS,SYMPK
-0.104731940436554,0.0128942089578183,KRAS,SYNGAP1
-0.130636967111226,0.0005183176816288,KRAS,SYNJ1
-0.194141698635662,0.0124826935372562,KRAS,SYPL2
-0.128570887467835,8.53707630424244e-07,KRAS,SYS1
0.19992918740664,0.0011319214292512,KRAS,SYTL4
-0.109091389079107,0.0423503178279776,KRAS,TACC3
-0.0603946289450798,0.0389156647138925,KRAS,TADA1
-0.076440903538594,0.0354339479935741,KRAS,TAF1
