driver,neighbour,rho,rho_pval
NSD1,NUP50,0.5923207227555054,0.0036784181638089
NSD1,PABPC1,0.5776397515527951,0.0048735010211569
NSD1,RORB,-0.52343308865048,0.0124205025461776
NSD1,RPL23AP32,-0.4714850367024281,0.026751600502526
NSD1,SIRT7,0.7221908526256353,0.0001475630630706
NSD1,TERF2IP,-0.6499153020892152,0.0010605844223727
NSD1,THRB,-0.4240542066629024,0.0492015599135104
NSD1,TRIM25,0.4839073969508752,0.022495120307916
NSD1,VDR,0.5889328063241107,0.0039297192541944
NSD1,ZNF467,-0.5415019762845851,0.0092467130798247
NSD1,ZNF496,-0.435347261434218,0.0428613263016767
NSD1,ZNF653,-0.4884246188594016,0.0210892480859602
NSMAF,ATG7,-0.5058823529411764,0.0455816161239403
NSMAF,CCT2,0.6588235294117648,0.0055114223363436
NSMAF,CCT4,0.7058823529411764,0.0022459006010513
NSMAF,CCT5,0.6323529411764706,0.0085775841030993
NSMAF,CCT6A,0.7323529411764707,0.0012549581661522
NSMAF,CCT7,0.6852941176470588,0.0033915617452165
NSMAF,DCP1B,-0.5735294117647058,0.020191038046523
NSMAF,DOCK8,-0.5088235294117647,0.0441352182349838
NSMAF,DSG4,0.7382352941176471,0.0010928508118481
NSMAF,GABARAP,-0.7058823529411764,0.0022459006010513
NSMAF,HEPHL1,0.5529411764705882,0.0263144998706665
NSMAF,HNRNPL,0.5294117647058824,0.0349520067895181
NSMAF,JUP,0.55,0.0272939727097305
NSMAF,NEK9,-0.5647058823529412,0.0226632048441846
NSMAF,PADI3,0.5588235294117647,0.0244365114245057
NSMAF,PKP3,0.6352941176470589,0.008182064616334
NSMAF,PREP,0.7352941176470589,0.0011716155350991
NSMAF,SH3RF2,0.5029411764705883,0.047063140467273
NSMAF,SMPD1,-0.7352941176470589,0.0011716155350991
NSMAF,TCP1,0.7529411764705882,0.0007610810731946
NSUN6,BCKDHA,-0.7727272727272727,0.0052994871786438
NSUN6,MAK16,0.6727272727272727,0.0233130398331859
NSUN6,RPF1,0.6272727272727273,0.0388452536203533
NT5C2,COPS4,-0.6090909090909091,0.0466957093540988
NT5C2,GNPDA1,0.6272727272727273,0.0388452536203533
NT5C2,HNRNPL,0.6090909090909091,0.0466957093540988
NT5C2,KIF21A,-0.6181818181818182,0.0426455698053266
NT5C2,MAP2K1,-0.6454545454545455,0.0319627993280174
NT5C2,NT5C1A,-0.6363636363636364,0.0352869812200622
NT5C2,PPM1A,-0.7636363636363637,0.0062330597479047
NT5C2,PRPF8,-0.6545454545454547,0.0288645989570018
NT5C2,PTGES3,0.7181818181818183,0.0127995980688584
NT5C2,ZRANB1,-0.7636363636363637,0.0062330597479047
NTHL1,GAPDHS,0.6848484848484848,0.0288827975067327
NTHL1,HTRA4,0.709090909090909,0.0216659233675324
NTN4,LAMC1,-0.5735294117647058,0.020191038046523
NTRK1,ABCF1,0.5232198142414861,0.0258674515001419
NTRK1,ACADM,-0.5252837977296182,0.0251835915596134
NTRK1,ACAT1,-0.5170278637770898,0.0280061473637871
NTRK1,AHCY,0.5521155830753354,0.0175129146986833
NTRK1,AHSA1,0.5789473684210527,0.0118184640804617
NTRK1,ANKFY1,-0.479876160990712,0.0438646403688208
NTRK1,APP,-0.5067079463364293,0.0318731322605114
NTRK1,ARAP3,0.5314757481940144,0.0232163343078438
NTRK1,ATAD3A,0.5686274509803922,0.0138004376117254
NTRK1,ATIC,0.47781217750258,0.044912151188224
NTRK1,ATP13A1,0.5933952528379773,0.0094326152719584
NTRK1,ATXN2L,0.5541795665634675,0.0170099130779732
NTRK1,AUP1,0.5665634674922602,0.0142268226973
NTRK1,BLVRA,-0.5356037151702786,0.021973121639608
NTRK1,BRIX1,0.5128998968008256,0.0295065537220993
NTRK1,BZW2,0.5892672858617131,0.0100707539123342
NTRK1,CAD,0.5335397316821465,0.0225880297983213
NTRK1,CARM1,0.543859649122807,0.0196435637277916
NTRK1,CCT6A,0.5046439628482973,0.0326937333777391
NTRK1,CCT8,0.5768833849329206,0.0121954417483644
NTRK1,CDK11B,0.5128998968008256,0.0295065537220993
NTRK1,CDK2,0.5397316821465429,0.0207827146467411
NTRK1,CLIC4,-0.4840041279669762,0.0418255154864637
NTRK1,CNOT3,0.5624355005159958,0.0151109864826331
NTRK1,CPNE1,0.5748194014447885,0.0125819563893296
NTRK1,CPSF3,0.5500515995872033,0.0180275933611374
NTRK1,CRK,-0.5190918472652218,0.0272785287000169
NTRK1,CSF1,-0.5830753353973168,0.0110924436195416
NTRK1,CSK,0.6388028895768835,0.00432212480295
NTRK1,DCPS,0.4757481940144479,0.0459785720312122
NTRK1,DDOST,0.4716202270381837,0.0481689767895532
NTRK1,DDX27,0.653250773993808,0.0032856411027831
NTRK1,DDX55,0.6140350877192982,0.0067107587733592
NTRK1,DEPDC1B,0.4901960784313726,0.0389034457234458
NTRK1,DHX16,0.6553147574819401,0.0031558468964774
NTRK1,DIS3L2,0.541795665634675,0.0202068283975589
NTRK1,DKC1,0.4736842105263157,0.0470641111717241
NTRK1,DNAJB11,0.5748194014447885,0.0125819563893296
NTRK1,DNAJC2,0.5294117647058824,0.0238582312796628
NTRK1,DOCK4,-0.6264189886480908,0.0054100327217939
NTRK1,DPM1,0.4736842105263157,0.0470641111717241
NTRK1,EDC4,0.5830753353973168,0.0110924436195416
NTRK1,EEF1B2,0.5170278637770898,0.0280061473637871
NTRK1,EEF1D,0.4922600619195046,0.0379650212831526
NTRK1,EEF1G,0.5562435500515995,0.0165184030544048
NTRK1,EFNB1,0.47781217750258,0.044912151188224
NTRK1,EIF2B5,0.5087719298245614,0.0310685384072961
NTRK1,EIF2S2,0.5521155830753354,0.0175129146986833
NTRK1,EIF3B,0.543859649122807,0.0196435637277916
NTRK1,EIF3D,0.5541795665634675,0.0170099130779732
NTRK1,EIF3F,0.6635706914344685,0.0026779839744573
NTRK1,EIF3I,0.5170278637770898,0.0280061473637871
NTRK1,EIF4A1,0.5252837977296182,0.0251835915596134
NTRK1,EIF4G1,0.4901960784313726,0.0389034457234458
NTRK1,EPB41L5,-0.4984520123839009,0.0352536358649709
NTRK1,EPHB4,0.4757481940144479,0.0459785720312122
NTRK1,ERCC4,-0.6346749226006192,0.0046628427488711
NTRK1,EWSR1,0.6181630546955624,0.006251762730934
NTRK1,FANCI,0.5128998968008256,0.0295065537220993
NTRK1,FARSB,0.4695562435500516,0.0492933769279681
NTRK1,FEN1,0.4860681114551083,0.0408334847820802
NTRK1,FGF3,0.500515995872033,0.0343837791763591
NTRK1,FRS2,-0.4901960784313726,0.0389034457234458
NTRK1,GET4,0.5067079463364293,0.0318731322605114
NTRK1,GIPC1,0.4757481940144479,0.0459785720312122
NTRK1,GRB2,-0.5314757481940144,0.0232163343078438
NTRK1,GTPBP4,0.564499484004128,0.0146636130538109
NTRK1,HNRNPA3,0.500515995872033,0.0343837791763591
NTRK1,HNRNPAB,0.5727554179566564,0.0129781788345058
NTRK1,HNRNPUL1,0.5232198142414861,0.0258674515001419
NTRK1,HSPH1,0.5067079463364293,0.0318731322605114
NTRK1,HYOU1,0.479876160990712,0.0438646403688208
NTRK1,IGF2BP3,0.5851393188854489,0.0107430664980946
NTRK1,IQGAP3,0.5665634674922602,0.0142268226973
NTRK1,KIF4A,0.5252837977296182,0.0251835915596134
NTRK1,KPNA2,0.4901960784313726,0.0389034457234458
NTRK1,LMNB1,0.4984520123839009,0.0352536358649709
NTRK1,LTV1,0.4860681114551083,0.0408334847820802
NTRK1,MATK,-0.5128998968008256,0.0295065537220993
NTRK1,MCM10,0.479876160990712,0.0438646403688208
NTRK1,MCM3,0.6037151702786379,0.0079784672111826
NTRK1,MFAP1,-0.5025799793601652,0.0335305470861626
NTRK1,MOGS,0.500515995872033,0.0343837791763591
NTRK1,NAA10,0.6243550051599587,0.005611272629892
NTRK1,NAT10,0.4881320949432404,0.0398595309009997
NTRK1,NCAPD2,0.47781217750258,0.044912151188224
NTRK1,NCAPH,0.5314757481940144,0.0232163343078438
NTRK1,NCL,0.4695562435500516,0.0492933769279681
NTRK1,NCLN,0.5479876160990712,0.0185541356991217
NTRK1,NDFIP1,-0.4922600619195046,0.0379650212831526
NTRK1,NONO,0.5913312693498451,0.0097474931959386
NTRK1,NOP58,0.5108359133126935,0.030279746991203
NTRK1,NTRK3,-0.5397316821465429,0.0207827146467411
NTRK1,NUP93,0.541795665634675,0.0202068283975589
NTRK1,OSBPL11,-0.4695562435500516,0.0492933769279681
NTRK1,PA2G4,0.5087719298245614,0.0310685384072961
NTRK1,PABPC1,0.4963880288957688,0.0361403237569594
NTRK1,PABPC4,0.7440660474716203,0.0003992105441266
NTRK1,PAFAH1B1,-0.5335397316821465,0.0225880297983213
NTRK1,PAICS,0.5376676986584108,0.0213714146578064
NTRK1,PAK4,0.4736842105263157,0.0470641111717241
NTRK1,PDCD11,0.5954592363261093,0.0091259614004931
NTRK1,PES1,0.4943240454076367,0.0370440498074461
NTRK1,PNKP,0.5583075335397317,0.0160382003977207
NTRK1,POLE,0.6099071207430341,0.007196658594982
NTRK1,POLR1C,0.6842105263157895,0.0017375461568507
NTRK1,PPIA,0.4716202270381837,0.0481689767895532
NTRK1,PPM1G,0.6078431372549019,0.0074500545188831
NTRK1,PPP6C,-0.5232198142414861,0.0258674515001419
NTRK1,PRMT1,0.5892672858617131,0.0100707539123342
NTRK1,PSMA7,0.4963880288957688,0.0361403237569594
NTRK1,PSMC1,0.479876160990712,0.0438646403688208
NTRK1,PSMD13,0.5603715170278638,0.0155691221165936
NTRK1,PSMD4,0.4695562435500516,0.0492933769279681
NTRK1,PSMD6,0.4984520123839009,0.0352536358649709
NTRK1,PTBP1,0.5087719298245614,0.0310685384072961
NTRK1,PTPN11,-0.4922600619195046,0.0379650212831526
NTRK1,PUS7,0.4922600619195046,0.0379650212831526
NTRK1,RABEP1,-0.5500515995872033,0.0180275933611374
NTRK1,RANBP1,0.5624355005159958,0.0151109864826331
NTRK1,RANBP6,-0.6140350877192982,0.0067107587733592
NTRK1,RANGAP1,0.500515995872033,0.0343837791763591
NTRK1,RASA4,-0.4943240454076367,0.0370440498074461
NTRK1,RBM28,0.4757481940144479,0.0459785720312122
NTRK1,RCC2,0.5211558307533539,0.0265656971038647
NTRK1,RFC3,0.5397316821465429,0.0207827146467411
NTRK1,RPL10,0.479876160990712,0.0438646403688208
NTRK1,RPL10A,0.5810113519091847,0.0114508540069193
NTRK1,RPL13,0.5232198142414861,0.0258674515001419
NTRK1,RPL13A,0.5995872033023736,0.008536698768223
NTRK1,RPL18,0.5541795665634675,0.0170099130779732
NTRK1,RPL19,0.5603715170278638,0.0155691221165936
NTRK1,RPL29,0.4984520123839009,0.0352536358649709
NTRK1,RPL3,0.4860681114551083,0.0408334847820802
NTRK1,RPL4,0.5459236326109391,0.0190927295098751
NTRK1,RPL7,0.5397316821465429,0.0207827146467411
NTRK1,RPL7A,0.6099071207430341,0.007196658594982
NTRK1,RPL8,0.6264189886480908,0.0054100327217939
NTRK1,RPLP0,0.7110423116615068,0.0009391049276515
NTRK1,RPN2,0.5376676986584108,0.0213714146578064
NTRK1,RPS13,0.4922600619195046,0.0379650212831526
NTRK1,RPS2,0.5273477812177503,0.0245139177321961
NTRK1,RPS3,0.6119711042311662,0.0069502747121612
NTRK1,RPS5,0.5830753353973168,0.0110924436195416
NTRK1,RPS8,0.5252837977296182,0.0251835915596134
NTRK1,RPS9,0.5294117647058824,0.0238582312796628
NTRK1,RPSA,0.6904024767801857,0.0015160249841227
NTRK1,RRP12,0.5397316821465429,0.0207827146467411
NTRK1,RTN4,-0.6078431372549019,0.0074500545188831
NTRK1,SCRIB,0.5810113519091847,0.0114508540069193
NTRK1,SERBP1,0.4984520123839009,0.0352536358649709
NTRK1,SF3A3,0.4943240454076367,0.0370440498074461
NTRK1,SMPD4,0.5541795665634675,0.0170099130779732
NTRK1,SNRNP70,0.4757481940144479,0.0459785720312122
NTRK1,SNRPA,0.564499484004128,0.0146636130538109
NTRK1,SOS2,-0.5294117647058824,0.0238582312796628
NTRK1,SRC,0.4922600619195046,0.0379650212831526
NTRK1,SRRT,0.5335397316821465,0.0225880297983213
NTRK1,STIP1,0.5459236326109391,0.0190927295098751
NTRK1,STK11IP,0.500515995872033,0.0343837791763591
NTRK1,SUMO4,0.4695562435500516,0.0492933769279681
NTRK1,SYNE1,-0.5149638802889577,0.0287487548826303
NTRK1,TBC1D5,-0.4695562435500516,0.0492933769279681
NTRK1,TOR1AIP1,-0.5108359133126935,0.030279746991203
NTRK1,TRAF4,0.5025799793601652,0.0335305470861626
NTRK1,TRIM28,0.6160990712074303,0.0064779683582406
NTRK1,TRIP13,0.5727554179566564,0.0129781788345058
NTRK1,TRMT6,0.4819401444788441,0.0428358312469992
NTRK1,UPF1,0.6346749226006192,0.0046628427488711
NTRK1,USP6NL,0.5376676986584108,0.0213714146578064
NTRK1,WASL,-0.5314757481940144,0.0232163343078438
NTRK1,WDFY4,-0.5294117647058824,0.0238582312796628
NTRK1,WDR77,0.5459236326109391,0.0190927295098751
NTRK1,WRNIP1,0.6037151702786379,0.0079784672111826
NTRK1,XRCC5,0.4736842105263157,0.0470641111717241
NTRK1,YBX1,0.6615067079463364,0.0027914618317622
NTRK1,YWHAH,-0.4963880288957688,0.0361403237569594
NTRK1,ZNF574,0.5252837977296182,0.0251835915596134
NTRK1,ZNF598,0.5170278637770898,0.0280061473637871
NTRK2,DZIP1,-0.7088235294117646,0.0021116812392545
NTRK2,EFNA2,0.6852941176470588,0.0033915617452165
NTRK2,ERBB4,-0.5,0.0485802888870239
NTRK2,IRS2,0.5294117647058824,0.0349520067895181
NTRK2,NCK1,-0.5705882352941177,0.0209906963682177
NTRK2,PIK3CA,-0.5352941176470588,0.0326158632940219
NTRK2,STAM2,-0.5823529411764706,0.0179327341310353
NTRK3,AHCYL1,-0.5252173913043477,0.0084027007362516
NTRK3,CDCA3,0.4313043478260869,0.0353504559247136
NTRK3,CDK1,0.4713043478260869,0.0200822311886079
NTRK3,CLINT1,0.5052173913043477,0.0117954453504015
NTRK3,DNAJB11,0.5330434782608695,0.0073177780709402
NTRK3,DPM1,0.4113043478260869,0.0458489789837357
NTRK3,ETF1,0.577391304347826,0.0031332357033776
NTRK3,FANCI,0.5521739130434782,0.005147076384055
NTRK3,FERMT2,-0.4434782608695652,0.0299593396864675
NTRK3,HIGD1A,-0.4182608695652173,0.0419519161817762
NTRK3,HLA-F,0.428695652173913,0.036600023060006
NTRK3,INTS7,0.5547826086956522,0.0048981081734546
NTRK3,IRAK1,0.5173913043478261,0.0096180258613204
NTRK3,MAD2L1,0.4843478260869564,0.0164652909109929
NTRK3,MCF2L,-0.6165217391304347,0.0013350175981865
NTRK3,NBEA,-0.4086956521739129,0.0473813375395418
NTRK3,NDFIP1,-0.5808695652173912,0.0029168200910231
NTRK3,NISCH,-0.5652173913043478,0.0040009095002293
NTRK3,NRAS,0.4565217391304347,0.0249336713179229
NTRK3,NUP155,0.5104347826086956,0.0108172185997529
NTRK3,SCAMP1,-0.5730434782608694,0.0034227320772804
NTRK3,SCO2,0.4956521739130434,0.0137780100502663
NTRK3,SLC25A3,0.477391304347826,0.0183215714614334
NTRK3,SLC25A5,0.6339130434782608,0.0008807081227086
NTRK3,SORT1,-0.4643478260869564,0.0222598535139937
NTRK3,TMEM192,-0.4252173913043478,0.0383202247287696
NTRK3,UGGT1,0.4747826086956521,0.0190600986673606
NTRK3,WDR6,-0.551304347826087,0.0052323899725921
NUAK1,DDX23,0.4929824561403509,0.0319815744153563
NUAK1,EIF3E,0.4578947368421052,0.0486741257920052
NUAK1,MCM3,0.5929824561403508,0.0074532112713006
NUAK1,PNN,0.6333333333333333,0.0036026359031934
NUAK1,PPP1CC,0.543859649122807,0.0160828183252371
NUAK1,PRPF4B,0.6070175438596491,0.0058504328676708
NUAK1,STK38L,0.4578947368421052,0.0486741257920052
NUAK1,YWHAE,-0.5614035087719299,0.012380476816162
NUDT10,DUSP9,-0.6484848484848483,0.0425401276844894
NUMA1,EFTUD2,0.4740259740259739,0.0299393680846794
NUMA1,EIF5A,0.4571428571428571,0.0372083724068702
NUMA1,ENO1,0.5077922077922078,0.0187728619123398
NUMA1,HMGN5,-0.448051948051948,0.0416561899567856
NUMA1,MATR3,-0.4974025974025974,0.0217759351346234
NUMA1,PHF10,-0.4584415584415585,0.0366045099324976
NUMA1,PSIP1,-0.5103896103896104,0.0180766421935606
NUMA1,SMURF1,0.5207792207792208,0.0154962261340791
NUP133,DBN1,-0.6588235294117648,0.0055114223363436
NUP133,DERL1,0.6294117647058822,0.0089880892644469
NUP133,FBXO6,0.5411764705882353,0.0304002188881702
NUP133,KCNAB3,-0.5294117647058824,0.0349520067895181
NUP133,NUMA1,-0.6676470588235294,0.0047119819479899
NUP133,NXF1,-0.5676470588235295,0.0218145921437429
NUP133,XPO7,-0.5323529411764706,0.0337686229602346
NUP210L,ACLY,0.5830753353973168,0.0110924436195416
NUP214,AAAS,0.6165413533834586,0.0037895555881575
NUP214,ACACA,-0.5052631578947367,0.0230592294741741
NUP214,AHCTF1,-0.5819548872180451,0.0071044375451004
NUP214,AIMP2,0.5548872180451127,0.0111035042659345
NUP214,CLIP1,-0.4676691729323308,0.0375885102041488
NUP214,CSNK1A1,-0.6902255639097743,0.0007563948378339
NUP214,CUL4B,-0.6240601503759398,0.0032741072368306
NUP214,DDX19B,0.5654135338345864,0.0093743177506315
NUP214,DYRK1A,-0.5037593984962406,0.0235380392211681
NUP214,GSK3B,-0.4872180451127819,0.0293419919037082
NUP214,HSPA1A,-0.4616541353383458,0.0404576343414809
NUP214,KPNA1,-0.6150375939849623,0.0039003112982132
NUP214,NDUFA7,0.524812030075188,0.0175087416588738
NUP214,NEK7,-0.4676691729323308,0.0375885102041488
NUP214,NUP133,-0.4556390977443608,0.0434934098054659
NUP214,NUP155,-0.4556390977443608,0.0434934098054659
NUP214,NUP98,-0.4721804511278195,0.035542393671932
NUP214,NUTF2,0.5157894736842105,0.0199197634597036
NUP214,RANBP2,-0.5308270676691729,0.0160354443767761
NUP214,SERPINB2,-0.4646616541353384,0.0390026194861654
NUP214,SIRT6,0.6285714285714286,0.0029938208071812
NUP214,TEC,0.4796992481203006,0.0323260692002142
NUP214,TIPARP,-0.5022556390977443,0.0240246894652155
NUP214,TPR,-0.4511278195488721,0.0458832588000064
NUP214,UHMK1,-0.4872180451127819,0.0293419919037082
NUP214,VPS4B,-0.5022556390977443,0.0240246894652155
NUP214,ZRANB1,-0.5578947368421052,0.0105850284475469
NUP50,B9D2,0.6181818181818182,0.0426455698053266
NUP50,GLB1,0.6454545454545455,0.0319627993280174
NUP50,KPNA1,-0.7000000000000001,0.0164709788365144
NUP50,LSR,0.6545454545454547,0.0288645989570018
NUP50,MFAP1,-0.6636363636363638,0.0259841339187655
NUP50,PPP1R3A,-0.690909090909091,0.018565033381595
NUP50,RANBP9,-0.6545454545454547,0.0288645989570018
NUP50,RBM33,0.6454545454545455,0.0319627993280174
NUP50,RFC1,-0.7727272727272727,0.0052994871786438
NUP50,RFX1,0.6181818181818182,0.0426455698053266
NUP50,RPRD1A,-0.6181818181818182,0.0426455698053266
NUP50,TOR1AIP1,-0.6181818181818182,0.0426455698053266
NUP50,ZNF451,-0.6090909090909091,0.0466957093540988
NUP50,ZRANB1,-0.7454545454545456,0.0084547288850615
NUP54,CCDC85B,0.6606060606060605,0.0375883775714093
NUP54,CLIP1,-0.7939393939393938,0.0060999233136969
NUP54,KPNA1,-0.6484848484848483,0.0425401276844894
NUP54,RNF166,0.7454545454545454,0.01333014631544
NUP54,SERTAD3,-0.7212121212121211,0.0185731550894602
NUP54,SPG21,-0.6848484848484848,0.0288827975067327
NUP54,TEX12,0.8060606060606059,0.0048620611019646
NUP54,VPS37C,-0.8303030303030302,0.0029402270232795
NUP98,DCPS,0.4881320949432404,0.0398595309009997
NUP98,ESR2,0.5624355005159958,0.0151109864826331
NUP98,HDAC11,-0.5314757481940144,0.0232163343078438
NUP98,LGALS3,0.587203302373581,0.0104025577271519
NUP98,LMNA,0.5046439628482973,0.0326937333777391
NUP98,NUP214,-0.4695562435500516,0.0492933769279681
NUP98,PARP11,-0.47781217750258,0.044912151188224
NUP98,PIM2,0.5273477812177503,0.0245139177321961
NUP98,QRICH2,-0.6759545923632612,0.0020739524486674
NUP98,SUN3,0.5252837977296182,0.0251835915596134
NUP98,ZRANB1,-0.5665634674922602,0.0142268226973
NUTM1,CDK18,-0.5882352941176471,0.0165397221953781
NUTM1,KPNA2,0.6029411764705882,0.0134241253978913
NUTM1,MORN4,-0.6794117647058824,0.0037934326691597
NUTM1,OSTF1,0.711764705882353,0.0019840432477699
NUTM1,PLEKHF2,0.6264705882352941,0.0094139773067836
NUTM1,PRKAA2,-0.5117647058823529,0.0427234481633317
NUTM1,PRPF18,0.5823529411764706,0.0179327341310353
NUTM1,ZMYND10,-0.5823529411764706,0.0179327341310353
NXF1,AATF,0.7252747252747254,0.0050232376553499
NXF1,ABCA2,-0.5934065934065934,0.0325244402700969
NXF1,AHCYL1,-0.6098901098901099,0.026877834421252
NXF1,AHNAK,-0.6043956043956044,0.0286727056714069
NXF1,ANP32E,0.6978021978021978,0.0080007174112265
NXF1,ARHGEF17,-0.5549450549450549,0.0490044955983309
NXF1,ARPC5L,0.5879120879120878,0.0345860583421078
NXF1,ATP6AP1,-0.6538461538461539,0.0153485167321054
NXF1,BACE1,-0.6648351648351648,0.0131655758455502
NXF1,BMI1,-0.6098901098901099,0.026877834421252
NXF1,BNIP2,0.5714285714285714,0.0413422673717235
NXF1,CA5B,-0.6538461538461539,0.0153485167321054
NXF1,CCND1,-0.5604395604395606,0.0463459058940646
NXF1,CD274,0.5934065934065934,0.0325244402700969
NXF1,CLP1,0.6703296703296703,0.012166220319952
NXF1,CLSPN,0.5879120879120878,0.0345860583421078
NXF1,CLUAP1,-0.6043956043956044,0.0286727056714069
NXF1,CPSF3,0.5989010989010989,0.0305541141729378
NXF1,CPSF4,0.6703296703296703,0.012166220319952
NXF1,CPT1A,-0.7087912087912087,0.0066817841358579
NXF1,DACH1,-0.5989010989010989,0.0305541141729378
NXF1,DCAF6,-0.6208791208791209,0.023538167096433
NXF1,DDX19A,0.6098901098901099,0.026877834421252
NXF1,DHX38,0.6648351648351648,0.0131655758455502
NXF1,DOCK7,-0.576923076923077,0.0389926234324482
NXF1,DPH1,-0.576923076923077,0.0389926234324482
NXF1,DPY19L4,-0.5549450549450549,0.0490044955983309
NXF1,E2F1,0.5879120879120878,0.0345860583421078
NXF1,E2F4,0.6923076923076923,0.0087303177967493
NXF1,ERCC3,0.6153846153846153,0.0251671165518992
NXF1,ESR1,-0.5604395604395606,0.0463459058940646
NXF1,ESR2,0.6208791208791209,0.023538167096433
NXF1,EVC,-0.5659340659340659,0.0437925922354548
NXF1,FANCI,0.5714285714285714,0.0413422673717235
NXF1,FBXO21,-0.5879120879120878,0.0345860583421078
NXF1,FBXW7,0.5659340659340659,0.0437925922354548
NXF1,GGA3,0.7912087912087913,0.0012750239017411
NXF1,GREB1L,-0.5604395604395606,0.0463459058940646
NXF1,GRN,0.5549450549450549,0.0490044955983309
NXF1,GSTM3,-0.5604395604395606,0.0463459058940646
NXF1,GTF2E2,0.5989010989010989,0.0305541141729378
NXF1,GTPBP2,0.5989010989010989,0.0305541141729378
NXF1,HAUS4,0.7967032967032966,0.0011136526522685
NXF1,IWS1,0.6923076923076923,0.0087303177967493
NXF1,JMJD6,0.6263736263736264,0.0219886024098896
NXF1,KIF2C,0.576923076923077,0.0389926234324482
NXF1,KIF3B,-0.7307692307692307,0.0045477337439671
NXF1,LANCL2,-0.5934065934065934,0.0325244402700969
NXF1,LDLRAD3,-0.6428571428571429,0.0177924506923756
NXF1,MAGI1,-0.7527472527472527,0.0029822333891698
NXF1,MAGOH,0.6593406593406593,0.0142255785114567
NXF1,MCM10,0.576923076923077,0.0389926234324482
NXF1,MEGF8,-0.6043956043956044,0.0286727056714069
NXF1,MID2,-0.6483516483516483,0.0165366988042672
NXF1,MLX,0.6153846153846153,0.0251671165518992
NXF1,MPDZ,-0.5604395604395606,0.0463459058940646
NXF1,MRPS5,0.6043956043956044,0.0286727056714069
NXF1,MRPS7,0.6043956043956044,0.0286727056714069
NXF1,MSRB3,-0.5659340659340659,0.0437925922354548
NXF1,MYO6,-0.5989010989010989,0.0305541141729378
NXF1,NFATC2IP,0.6153846153846153,0.0251671165518992
NXF1,NFIB,-0.5934065934065934,0.0325244402700969
NXF1,NKAP,0.6098901098901099,0.026877834421252
NXF1,NME1,0.5714285714285714,0.0413422673717235
NXF1,NUMA1,-0.5879120879120878,0.0345860583421078
NXF1,NUP85,0.6153846153846153,0.0251671165518992
NXF1,NUTF2,0.5604395604395606,0.0463459058940646
NXF1,OBSL1,-0.5879120879120878,0.0345860583421078
NXF1,OSBP,-0.6098901098901099,0.026877834421252
NXF1,OSBPL3,0.6703296703296703,0.012166220319952
NXF1,PDHX,-0.5989010989010989,0.0305541141729378
NXF1,PGD,0.6703296703296703,0.012166220319952
NXF1,PHF20,-0.6098901098901099,0.026877834421252
NXF1,PNPLA6,0.6428571428571429,0.0177924506923756
NXF1,POFUT1,-0.6153846153846153,0.0251671165518992
NXF1,PPHLN1,0.5659340659340659,0.0437925922354548
NXF1,PPP5C,0.5714285714285714,0.0413422673717235
NXF1,PSMC2,0.5604395604395606,0.0463459058940646
NXF1,PSMC3,0.6043956043956044,0.0286727056714069
NXF1,PURB,-0.6208791208791209,0.023538167096433
NXF1,RAB5B,-0.5989010989010989,0.0305541141729378
NXF1,RAD51,0.5549450549450549,0.0490044955983309
NXF1,RBM33,0.5549450549450549,0.0490044955983309
NXF1,RCC1,0.6043956043956044,0.0286727056714069
NXF1,RELT,0.6483516483516483,0.0165366988042672
NXF1,RHOF,0.6538461538461539,0.0153485167321054
NXF1,RP9,0.6043956043956044,0.0286727056714069
NXF1,RPRD1A,-0.5934065934065934,0.0325244402700969
NXF1,SAP30BP,0.6263736263736264,0.0219886024098896
NXF1,SCAMP1,-0.7142857142857143,0.0060883052458241
NXF1,SEC31A,-0.7197802197802198,0.0055361157757876
NXF1,SHCBP1,0.576923076923077,0.0389926234324482
NXF1,SIRT7,0.6483516483516483,0.0165366988042672
NXF1,SLBP,0.7142857142857143,0.0060883052458241
NXF1,SLC20A1,0.5934065934065934,0.0325244402700969
NXF1,SLC25A19,0.6483516483516483,0.0165366988042672
NXF1,SLC39A9,-0.6043956043956044,0.0286727056714069
NXF1,SNX8,0.7582417582417583,0.0026660786121372
NXF1,SUN3,0.6593406593406593,0.0142255785114567
NXF1,SYCP3,0.7252747252747254,0.0050232376553499
NXF1,TARBP2,0.5549450549450549,0.0490044955983309
NXF1,TBC1D16,-0.8406593406593407,0.0003190712406937
NXF1,TCF12,-0.6593406593406593,0.0142255785114567
NXF1,THOC5,0.5989010989010989,0.0305541141729378
NXF1,THRA,-0.6208791208791209,0.023538167096433
NXF1,TMEM141,-0.6923076923076923,0.0087303177967493
NXF1,TOMM20,-0.5714285714285714,0.0413422673717235
NXF1,TSEN54,0.6043956043956044,0.0286727056714069
NXF1,USP15,0.5714285714285714,0.0413422673717235
NXF1,VASP,0.6043956043956044,0.0286727056714069
NXF1,WDFY3,-0.6648351648351648,0.0131655758455502
NXF1,WDR33,0.5989010989010989,0.0305541141729378
NXF1,XRCC6,0.576923076923077,0.0389926234324482
NXF1,ZC3H18,0.6648351648351648,0.0131655758455502
NXF1,ZNF207,0.5714285714285714,0.0413422673717235
NXF1,ZRANB1,-0.5604395604395606,0.0463459058940646
OBSCN,CUL4A,0.3600806451612903,0.0466163679325189
OBSCN,DNAJB5,-0.5060483870967742,0.0036785496473568
